"RT @FaheemYounus: Great News:

Pfizer, Moderna, J/J and AZ COVID vaccines generate a strong immunity against the Delta variant

https://t.c…",0,1625,2021-07-04T23:38:42.000+03:00
"Just set a date to totally open Australia and offer vaccine for everyone who wants it through Chemists

No closed International or State borders
No face masks or crowd numbers

1 February 2022 - Open everything

#auspol #COVID19 #AstraZeneca #Pfizer #Kenny #Credlin @SkyNewsAust https://t.co/Yyv9kGfdQ3",2,0,2021-07-04T23:38:38.000+03:00
"Street Toronto cop Jeffrey Noerthrup setup to assassinated on June/2/2021. By the Stephen Harper Israel Isis/Csis alliance of Canadian terrorism. Toronto police, Peel Police, RCMP, OPP, Doug Ford, Trudeau, China, AstraZeneca, Pfizer, Ontario opens, Moderna vaccines, 2nd dose, UK, https://t.co/sN5Rg7KLPi",0,0,2021-07-04T23:38:36.000+03:00
"RT @cabocush: @ASlavitt Here in Mexico, people anxiously wait to get vaccinated. 
They don't have a choice of vaccine. AstraZeneca, Moderna…",0,34,2021-07-04T23:38:35.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:37:42.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:37:19.000+03:00
RT @lynneypin: @MrsGilesFarmer @Dazmisc @julesserkin @AstraZeneca I’m not having my second. Was terribly ill and it’s left me with tachycar…,0,5,2021-07-04T23:35:40.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:34:15.000+03:00
"RT @DeeGilhawley: UK: ""Results of a clinical trial..showed people who received the AstraZeneca vaccine first, followed four weeks later by…",0,18,2021-07-04T23:34:01.000+03:00
RT @pastry212: We have Hunt saying all Old Aged People have been offered the Vaccine. WELL over 70 U say . I am 66 &amp; over 60's that means u…,0,3,2021-07-04T23:33:45.000+03:00
Using our children as guinea pigs in Covid trials is an outrage - COMMENT https://t.co/EnmZ6dXcTk,0,0,2021-07-04T23:33:36.000+03:00
"RT @rudee_al: Here's the back of the letter

Apologies but I 'scrunched' it!

Apparently are encouraging 2 doses to be initiated via 2 sepa…",0,1,2021-07-04T23:33:03.000+03:00
RT @21WIRE: This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,0,1964,2021-07-04T23:32:28.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T23:32:23.000+03:00
"Here's the back of the letter

Apologies but I 'scrunched' it!

Apparently are encouraging 2 doses to be initiated via 2 separate appointments

#Covid19UK #COVID19 #Covid1984 #CovidVaccine #mRNA #mrnavaccine #AstraZeneca #Pfizer #Moderna #johnsonandjohnson #Agenda21 #UKNews #UK https://t.co/eQ2T7ij3n2",0,1,2021-07-04T23:32:15.000+03:00
RT @MariaOzLakshmi: @SwannyQLD @PplJustLikeUs why not buy the million doses of Pfizer that Israel is selling? Would @DaveSharma ask them fo…,0,3,2021-07-04T23:30:31.000+03:00
"@Julius_S_Malema 2. 
ALL OF THIS POINTS OUT TO FACTS THAT: J&amp;J,  PFIZER,  ASTRAZENECA/OXFORD=ChAdOx1 nCoV-19, MODERNA, SINOVAC AND SPUTNIK VAXXX;

Are ALL still under Trials or Study. They haven't been 'Approved' but have been Authorized 'ONLY' under EUA! All receiving the 💉 are part of Studies!",0,0,2021-07-04T23:30:12.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:30:07.000+03:00
"RT @FaheemYounus: Great News:

Pfizer, Moderna, J/J and AZ COVID vaccines generate a strong immunity against the Delta variant

https://t.c…",0,1625,2021-07-04T23:29:29.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:28:00.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:27:55.000+03:00
@Glaven1994 You still got Pfizer so you can't argue for AstraZeneca,0,0,2021-07-04T23:27:49.000+03:00
"RT @cabocush: @ASlavitt Here in Mexico, people anxiously wait to get vaccinated. 
They don't have a choice of vaccine. AstraZeneca, Moderna…",0,34,2021-07-04T23:27:39.000+03:00
"RT @FaheemYounus: Great News:

Pfizer, Moderna, J/J and AZ COVID vaccines generate a strong immunity against the Delta variant

https://t.c…",0,1625,2021-07-04T23:27:29.000+03:00
"RT @LukeAPS_12: PLEASE READ!!!

Here are the links to the government's own data analysis on both the AstraZeneca and Pfizer vaccines. At th…",0,36,2021-07-04T23:26:17.000+03:00
"RT @adamseconomics: 🚨 BREAKING 🚨

A Federal Coalition Parliamentarian has confirmed to me this morning by phone that they are personally RE…",0,339,2021-07-04T23:26:14.000+03:00
RT @MrKRudd: Morrison pushed for an expanded rollout of AstraZeneca against medical advice because of the OPTICS! Morrison wants jabs in ar…,0,128,2021-07-04T23:25:28.000+03:00
Norway to pay compensation for AstraZeneca side effects as patients who suffered from Pfizer &amp; Moderna watch and wait https://t.co/qGFBEf6fKH,0,0,2021-07-04T23:24:48.000+03:00
"RT @owind: ARRs tend to be ignored because they give a much less impressive effect size than RRRs: 1·3% for the AstraZeneca–Oxford, 1·2% fo…",0,3,2021-07-04T23:24:36.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:24:35.000+03:00
"@FiMcLeodSC @MJA_Editor @MarylouiseMcla1 @normanswan @peripatetical @profesterman @billbowtell @profmiketoole As time passed, the number of deaths from double shots of #AstraZeneca has increased. Just under half of new hospital admissions have had 2nd shot of #Pfizer. #Quarantine and #masks are with us for a long time into a rosy future. Australian Govt ordered #Moderna in anticipation",0,0,2021-07-04T23:23:49.000+03:00
RT @Catherine_Zen: #BREAKING From 13 July Tas public vaccination clinics will stop delivering AstraZeneca to under 60s and will focus on de…,0,52,2021-07-04T23:22:22.000+03:00
@Glaven1994 FFS no! 12 weeks between doses for AstraZeneca 3 weeks for Pfizer as you well know. So you're not covered for delta variant until 2nd dose. That lines up with just waiting for Pfizer and less chance of either dying or being maimed from the vaccine.,0,0,2021-07-04T23:21:27.000+03:00
"RT @LukeAPS_12: Here are the links to read yourself -

AstraZeneca Report:
https://t.co/fBnwyvUVWk

Pfizer Report:
https://t.co/FZh4sIwnhP",0,9,2021-07-04T23:21:08.000+03:00
"RT @LukeAPS_12: PLEASE READ!!!

Here are the links to the government's own data analysis on both the AstraZeneca and Pfizer vaccines. At th…",0,36,2021-07-04T23:21:02.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:20:46.000+03:00
RT @MrKRudd: Morrison pushed for an expanded rollout of AstraZeneca against medical advice because of the OPTICS! Morrison wants jabs in ar…,0,128,2021-07-04T23:19:54.000+03:00
@deblvsbabygroot The insight is that young people should be allowed to get AstraZeneca because there are millions of doses being left unused. Plus it frees up supply of Pfizer to those who want it.,0,0,2021-07-04T23:19:19.000+03:00
Got the Pfizer and the Moderna. Should I sneak out and get the Astrazeneca so I get the best of all three?  Too greedy? 🙂,1,0,2021-07-04T23:19:11.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:19:06.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:18:49.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:18:12.000+03:00
RT @MrKRudd: Morrison pushed for an expanded rollout of AstraZeneca against medical advice because of the OPTICS! Morrison wants jabs in ar…,0,128,2021-07-04T23:18:10.000+03:00
"RT @FaheemYounus: Great News:

Pfizer, Moderna, J/J and AZ COVID vaccines generate a strong immunity against the Delta variant

https://t.c…",0,1625,2021-07-04T23:17:50.000+03:00
"RT @FaheemYounus: Great News:

Pfizer, Moderna, J/J and AZ COVID vaccines generate a strong immunity against the Delta variant

https://t.c…",0,1625,2021-07-04T23:16:41.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:16:30.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:16:24.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:16:08.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T23:15:32.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:15:29.000+03:00
"RT @cabocush: @ASlavitt Here in Mexico, people anxiously wait to get vaccinated. 
They don't have a choice of vaccine. AstraZeneca, Moderna…",0,34,2021-07-04T23:15:27.000+03:00
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/8Fzbi0Mi0K",0,0,2021-07-04T23:15:11.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:13:39.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:12:45.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T23:12:40.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:11:26.000+03:00
"@Reuters Comparing vaccines:
country of origin,
safety,
doses, 
price,
efficacy, and approval. 

Pfizer, Johnson &amp; Johnson, Moderna, AstraZeneca, Sputnik V, Sinopharm, Bharat Biotech (COVAXIN), Medicago (CoVLP)

The reasons why you should worry about AstraZeneca  https://t.co/JAqesi7Prv",2,0,2021-07-04T23:10:46.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:10:04.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T23:09:28.000+03:00
RT @MaitreyaBhakal: The MASSIVE propaganda campaign unleashed by western media against Russian and Chinese vaccines has largely fallen flat…,0,19,2021-07-04T23:09:11.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:09:03.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:08:20.000+03:00
"More support for vax mixing here - is there an ideal interval between AZ and Pfz (assuming we can get it?) 

#auspol @rajah_mich @normanswan #COVID19 #PfizerVaccine 

https://t.co/YtfE2YxR0U",2,0,2021-07-04T23:07:30.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:07:18.000+03:00
"Checked again this morning.
If you're 40-59 years old in one of Australia's capital cities, you still can't get your first #Covid19aus vaccination!

#auspol 
#LNPfail
#Pfizer 
#lnpdisgrace 
#AstraZeneca 
#WheresTheVaccine 
#WheresTheVaccineScott https://t.co/prxcnWldCT",0,0,2021-07-04T23:07:10.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T23:07:03.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:07:03.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:06:18.000+03:00
"RT @LukeAPS_12: Here are the links to read yourself -

AstraZeneca Report:
https://t.co/fBnwyvUVWk

Pfizer Report:
https://t.co/FZh4sIwnhP",0,9,2021-07-04T23:06:07.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:06:05.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:05:37.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:05:18.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:05:05.000+03:00
"RT @LukeAPS_12: PLEASE READ!!!

Here are the links to the government's own data analysis on both the AstraZeneca and Pfizer vaccines. At th…",0,36,2021-07-04T23:04:59.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:04:39.000+03:00
"@CBCToronto Comparing vaccines:
country of origin,
safety,
doses, 
price,
efficacy, and approval. 

Pfizer, Johnson &amp; Johnson, Moderna, AstraZeneca, Sputnik V, Sinopharm, Bharat Biotech (COVAXIN), Medicago (CoVLP)

The reasons why you should worry about AstraZeneca  https://t.co/meijf419eH",2,0,2021-07-04T23:04:33.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T23:04:18.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:04:03.000+03:00
"RT @HPVSideEffects: ""Unvaccinated people are 'variant factories,' infectious diseases expert says"" who gets money from

AstraZeneca 
Genent…",0,10,2021-07-04T23:03:09.000+03:00
RT @ROWPublicHealth: Still looking to book an earlier second dose appointment? More spots have been added at the Public Health clinic for M…,0,44,2021-07-04T23:03:07.000+03:00
RT @21WIRE: This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,0,1964,2021-07-04T23:02:46.000+03:00
"@Manny_Street @Robert28440958 @JohnSan67714345 @KellieAnneDoug1 @JackedMoranis @sea_twin @Cernovich And Pfizer, Moderna etc. give the vaccines away do they?  AstraZeneca are supplying at cost.",0,0,2021-07-04T23:02:17.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:02:17.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:01:40.000+03:00
RT @PeterWMurphy1: The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca h…,0,41,2021-07-04T23:01:22.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T23:01:10.000+03:00
"RT @LukeAPS_12: PLEASE READ!!!

Here are the links to the government's own data analysis on both the AstraZeneca and Pfizer vaccines. At th…",0,36,2021-07-04T23:00:45.000+03:00
"RT @cabocush: @ASlavitt Here in Mexico, people anxiously wait to get vaccinated. 
They don't have a choice of vaccine. AstraZeneca, Moderna…",0,34,2021-07-04T23:00:40.000+03:00
"Weekly #COVID19 roundup:
- Immune cell ""factories"" work longer after mRNA vaccines
- Following AstraZeneca with Pfizer-BioNTech shot boosts antibody response
- Virus linked with Bell's palsy, not vaccines
https://t.co/En6yMhazDk",1,1,2021-07-04T23:00:23.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T23:00:10.000+03:00
"RT @LukeAPS_12: AstraZeneca -
Total Reactions: 762706 
Fatals: 936

Pfizer -
Total Reactions: 223404
Fatals: 439

The figures show that nea…",0,7,2021-07-04T22:58:45.000+03:00
The Morrison Govt is not interested in protecting the health of Australians.👇 #auspol #COVID19Aus #Pfizer #AstraZeneca https://t.co/Xet0ovgDBa,86,41,2021-07-04T22:58:03.000+03:00
"I'm fucking dying lmao. Fox news just said you should totally mix vaccines

they said ""yeah do 2 Pfizer and 2 astrazeneca""",2,0,2021-07-04T22:57:16.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:56:45.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T22:56:38.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T22:56:34.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:55:51.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T22:55:46.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:55:41.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:55:39.000+03:00
"RT @sailorrooscout: For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",0,464,2021-07-04T22:54:55.000+03:00
"The CDC, FDA, Pfizer, Moderma, AstraZeneca, and Johnson &amp; Johnson are playing Russian roulette when others are being targeted for Extinction. https://t.co/U2BYokPiMX",0,0,2021-07-04T22:53:42.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:53:41.000+03:00
"RT @LukeAPS_12: AstraZeneca -
Total Reactions: 762706 
Fatals: 936

Pfizer -
Total Reactions: 223404
Fatals: 439

The figures show that nea…",0,7,2021-07-04T22:53:40.000+03:00
"RT @LukeAPS_12: PLEASE READ!!!

Here are the links to the government's own data analysis on both the AstraZeneca and Pfizer vaccines. At th…",0,36,2021-07-04T22:53:36.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:51:01.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:50:51.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:50:11.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:50:03.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:48:04.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:47:55.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:46:21.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:46:10.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:45:58.000+03:00
RT @21WIRE: This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,0,1964,2021-07-04T22:45:50.000+03:00
"RT @dawnymock: Here is the signed one again :) I’m a freelancer, you know ;) #VaccinationDrive #vaccinated #pfizer #moderna #AstraZeneca ht…",0,352,2021-07-04T22:45:16.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:44:55.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:43:56.000+03:00
RT @PetefromHayNSW: I think #ATAGI needs to answer in if the 2 of its 15 members with self declared interests in #Pfizer voted in the decis…,0,2,2021-07-04T22:43:05.000+03:00
"RT @robinmonotti2: Waiting for Pfizer, Astrazeneca, Moderna, J&amp;J, to explain the magnetism in the ""vaccinations"".. https://t.co/KaqlFeg0Yz",0,130,2021-07-04T22:42:33.000+03:00
"UPDATE - Actually make that did any of the 3 of 15 members of the #ATAGI panel who self declared a link to #Pfizer vote in changing the age recommendation for #AstraZeneca ?

#auspol #COVID19 @SkyNewsAust @peterstefanovic @ljayes @tomwconnell @Kieran_Gilbert #Kenny #Credlin https://t.co/OLZEltnYAB",0,0,2021-07-04T22:42:33.000+03:00
"RT @DrTeckKhong: I’m delighted to learn that the media has joined me in condemnation of #Covid vaccination of our children. 

Thank you @GB…",0,404,2021-07-04T22:42:32.000+03:00
