RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:36:21.000+03:00
"@FunTimeFred1 * Pfizer - 16.8million people have received 27.7million doses - Yellowcard reporting rate - 1-in-227 people impacted
* Astrazeneca - 24.5million people have received 44.1million doses - Yellowcard reporting rate - 1-in-119 people impacted
* Moderna - 1 in 140. Source: MHRA",6,4,2021-06-30T06:36:19.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:36:04.000+03:00
"RT @ProfPCDoherty: Yes: need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",0,192,2021-06-30T06:35:29.000+03:00
"RT @GSRajahram: “Results showed people who received the AstraZeneca vaccine first, followed four weeks later by a Pfizer dose, produced ant…",0,1921,2021-06-30T06:35:17.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:35:06.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:35:05.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:34:58.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:34:16.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:34:09.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:33:57.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:33:56.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:33:40.000+03:00
"RT @GSRajahram: “Results showed people who received the AstraZeneca vaccine first, followed four weeks later by a Pfizer dose, produced ant…",0,1921,2021-06-30T06:33:34.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:33:33.000+03:00
"@abcnews John 11:35.

In a perfect world, most Australians would choose the Pfizer vaccination over the AstraZeneca.

But the two vaccines are not equally available. 

So they’re forced to choose between the low risk of AZ side effects and the uncertain risks associated with Covid.",0,0,2021-06-30T06:33:15.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:33:09.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:32:58.000+03:00
@john_JustFacts We can’t rely on @GregHuntMP to tell the truth. #AstraZeneca isn’t preferred for any age group. It’s just the risk/benefit equation begins to tip towards AZ over 60 versus no vaccination when their isn’t enough #Pfizer to go around because of Hunt’s incompetence. #COVID19Aus https://t.co/gHEG059WRg,1,0,2021-06-30T06:32:57.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:32:51.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:41.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:34.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:26.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:21.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:20.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:32:15.000+03:00
"@CountryBee2 @YouAreLobbyLud @jvedmond I don’t think anyone over the age of 60 should be waiting a single moment to go get Astrazeneca, even in August.

I do not have confidence that we can maintain low levels of transmission until large shipments of Pfizer come in October.",2,1,2021-06-30T06:32:03.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:42.000+03:00
"Qld, having advised against AstraZeneca for under 60s (Deputy Premier Miles says AstraZeneca very dangerous) &amp; requests an extra 152k Pfizer doses .. Aust receives around 300k Pfizer doses pw. Qld wants more than half of the entire country’s allocation. The Fed Govt refuses....",1,0,2021-06-30T06:31:37.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:36.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:28.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:20.000+03:00
"RT @xsshi_: @DGHisham Would you consider mixing vaccine, like giving Pfizer shot to those who have Astrazeneca in first dose to increase it…",0,1,2021-06-30T06:31:13.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:12.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:31:12.000+03:00
"RT @ProfPCDoherty: Yes: need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",0,192,2021-06-30T06:30:46.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:30:29.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:30:22.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:30:21.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:30:20.000+03:00
"Just had cancellations for #AstraZeneca 
Local Health Service is getting #Pfizer 
We are being left in the lurch despite being the original vaccination hub
Great. 
Shafted by the state and feds
At what cost will LHS be?
#COVID19Aus",1,0,2021-06-30T06:29:31.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:29:31.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:29:30.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:29:22.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:29:07.000+03:00
RT @kennedyspqr: #COVID19Aus #KarenAndrews #ChrisAndrew #SOURprom #PfizerMiserMorrison #AliceSprings #ATAGI #COVIDIOTS #COVID19Australia #G…,0,4,2021-06-30T06:28:49.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:28:47.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:28:32.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:28:30.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:28:23.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:28:20.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:28:19.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:27:42.000+03:00
A second dose of Moderna or Pfizer may offer more protection against the variants than AstraZeneca.,0,0,2021-06-30T06:27:34.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:27:32.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:27:31.000+03:00
RT @ChinaDaily: Alternating doses of #COVID_19 #vaccines from Pfizer and AstraZeneca provides a robust immune response against the novel co…,0,15,2021-06-30T06:27:15.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:27:13.000+03:00
"RT @Henryro60796899: @JmarrMarr AstraZeneca costs $5 AUD, Pfizer $15 AUD. #scottythetightarse pushed the AstraZeneca (couldn't find the ext…",0,11,2021-06-30T06:26:38.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:26:37.000+03:00
"RT @Ghows: Malaysia will receive vaccines from 
1) Japan - 1 mil AstraZeneca, arriving on Thursday
2) US - 1 mil Pfizer, arriving on Friday…",0,36,2021-06-30T06:26:29.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:26:26.000+03:00
RT @DrEricDing: A mixed schedule of vaccines where a shot of Pfizer #COVID19 vaccine is given four weeks after an AstraZeneca shot will pro…,0,837,2021-06-30T06:26:10.000+03:00
"@JodyCrilly @PatsKarvelas @abcnews Just order the Pfizer, set up the fridges up at medical clinics. How hard is it? #COVID19Aus #PfizerMiserMorrison #AstraZeneca #Moderna",0,0,2021-06-30T06:26:05.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:25:58.000+03:00
"RT @malaysia_covid: Apart from usual delivery, Malaysia will also receive :
- 1 million doses of AstraZeneca from Japan (this Thursday)
- 1…",0,29,2021-06-30T06:25:57.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:25:56.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:25:36.000+03:00
"#Australia has some more #Delta cases today.

But here´s the point, why that´s an even bigger worry than elsewhere:

fully vaccinated Autralians: ~4.7%

Pfizer/Biontech in short supply until ~August
Moderna coming in ~October
AstraZeneca... another story.
https://t.co/t2R02yiDRk",4,1,2021-06-30T06:25:30.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:25:16.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:25:15.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:24:46.000+03:00
"Mixing AstraZeneca, Pfizer COVID-19 Vaccines Provides Robust Protection, Study Says https://t.co/TI4Oe0YlLq",0,0,2021-06-30T06:24:37.000+03:00
"RT @9NewsAUS: Home Affairs Minister Karen Andrews has accused Queensland Premier Annastacia Palaszczuk of creating a ""smokescreen"" over the…",0,6,2021-06-30T06:24:21.000+03:00
"RT @RoslynWells: @nick_coatsworth Imposing AstraZeneca on those 60 and over denies them agency and autonomy!

It’s the height of paternalis…",0,3,2021-06-30T06:24:18.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:24:14.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:24:13.000+03:00
"It was found that in any #combination, they produced high #concentrations of #antibodies against the #coronavirus #spike #protein. #maltawinds #study #Oxford #immunity #AstraZeneca #PfizerVaccine 
https://t.co/qRYXOtcPxe",0,0,2021-06-30T06:24:13.000+03:00
Pfizer and AstraZeneca mix generates strong immunity | Coronavirus | 9 News Australia https://t.co/ChKZe6FZ1g,0,0,2021-06-30T06:24:08.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:24:03.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:53.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:43.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:37.000+03:00
"RT @Ghows: Malaysia will receive vaccines from 
1) Japan - 1 mil AstraZeneca, arriving on Thursday
2) US - 1 mil Pfizer, arriving on Friday…",0,36,2021-06-30T06:23:24.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:21.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:23:17.000+03:00
"RT @malaysia_covid: Apart from usual delivery, Malaysia will also receive :
- 1 million doses of AstraZeneca from Japan (this Thursday)
- 1…",0,29,2021-06-30T06:23:17.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:23:12.000+03:00
"I got AstraZeneca for my first dose.
And I am gonna be Pfizer for my second dose.",0,0,2021-06-30T06:23:12.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:05.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:23:02.000+03:00
"RT @ProfPCDoherty: Yes: need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",0,192,2021-06-30T06:22:55.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:22:45.000+03:00
"RT @ProfPCDoherty: Yes: need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",0,192,2021-06-30T06:22:36.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:22:04.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:21:49.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:21:28.000+03:00
"RT @malaysia_covid: Apart from usual delivery, Malaysia will also receive :
- 1 million doses of AstraZeneca from Japan (this Thursday)
- 1…",0,29,2021-06-30T06:21:18.000+03:00
"@ljayes I mean, with Scomo opening up AstraZeneca to all, I can see why they did. It wasn't greed, Palazchuk is just super stressed, I'm in phase 1a and the queue for Pfizer is so long it takes like an hour and a half of waiting to get jabbed",0,0,2021-06-30T06:21:16.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:21:13.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:58.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:56.000+03:00
"RT @Ghows: Malaysia will receive vaccines from 
1) Japan - 1 mil AstraZeneca, arriving on Thursday
2) US - 1 mil Pfizer, arriving on Friday…",0,36,2021-06-30T06:20:51.000+03:00
"RT @malaysia_covid: Apart from usual delivery, Malaysia will also receive :
- 1 million doses of AstraZeneca from Japan (this Thursday)
- 1…",0,29,2021-06-30T06:20:48.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:44.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:40.000+03:00
"RT @ProfPCDoherty: Yes: need a clear message from the Feds now that, if you have 1 or 2 shots of AstraZeneca (new data suggests 4-6 weeks a…",0,192,2021-06-30T06:20:37.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:34.000+03:00
RT @ChinaDaily: Alternating doses of #COVID_19 #vaccines from Pfizer and AstraZeneca provides a robust immune response against the novel co…,0,15,2021-06-30T06:20:33.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:23.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:20:19.000+03:00
"RT @Ghows: Malaysia will receive vaccines from 
1) Japan - 1 mil AstraZeneca, arriving on Thursday
2) US - 1 mil Pfizer, arriving on Friday…",0,36,2021-06-30T06:20:10.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:20:08.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:19:41.000+03:00
"RT @JoshBavas: Annastacia Palaszczuk has hit back at the Prime Minister's comments from Monday night.

She says the medical advice about As…",0,207,2021-06-30T06:19:28.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:19:17.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:19:14.000+03:00
RT @DrEricDing: A mixed schedule of vaccines where a shot of Pfizer #COVID19 vaccine is given four weeks after an AstraZeneca shot will pro…,0,837,2021-06-30T06:19:14.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:19:10.000+03:00
RT @PRGuy17: Queensland confirms what we were all dreading: Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,0,395,2021-06-30T06:19:08.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:19:06.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:18:59.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:18:39.000+03:00
"@THE_Russell @murpharoo @AnnastaciaMP @ScottMorrisonMP if @AstraZeneca @pfizer @moderna_tx etc won’t stand behind their product, why should Australians’ public purse? #auspol2021 #auspoI",0,0,2021-06-30T06:18:31.000+03:00
"RT @Ghows: Malaysia will receive vaccines from 
1) Japan - 1 mil AstraZeneca, arriving on Thursday
2) US - 1 mil Pfizer, arriving on Friday…",0,36,2021-06-30T06:18:28.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:18:24.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:18:07.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:18:04.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:17:44.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:17:43.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:17:35.000+03:00
RT @MrKRudd: Why is Morrison pushing young people to take AstraZeneca? QLD Health Minister says they have 8 DAYS of Pfizer left &amp; have been…,0,324,2021-06-30T06:17:35.000+03:00
"RT @DGHisham: One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",0,10426,2021-06-30T06:17:13.000+03:00
