33,"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 23:35:52
34,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:35:42
35,@shopaholic_mum @saanaazzz @kadri_faraz @VaxHuntersCan @NYGH_News @Sunnybrook @SHNcares @WCHospital @MGHToronto @THP_hospital @HRHospital @UHN @OslerHealth @camh @UnityHealthTO Tell that to NACI https://t.co/ADWsd1ZZHH,3,0,2021-06-20 23:35:06
36,"RT @james00000001: WHO TO BELIEVE?!
SQott or Canada? 

Morrison, please ask the TGA to approve Pfizer as second dose, ASAP! #auspol #vaccin…",0,32,2021-06-20 23:34:51
37,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:34:16
38,"""NACI said Thursday that AstraZeneca recipients should instead receive a second dose of an mRNA vaccine,like the ones offered by Pfizer and Moderna.""

Vaccine committee says provinces should give AstraZeneca recipients a different vaccine for second dose~  https://t.co/cGwMPk6zFi",0,0,2021-06-20 23:34:08
39,"@MaizyDaizyZzzz Now they are telling you the side affects where the hell are the doctors ? playing down the blood clots because its only a few insanity .
https://t.co/vo7U4MacZ1",0,0,2021-06-20 23:34:02
40,"3,752 people have died in Scotland, within 28 days of a ""vaccine""

1,289 deaths after Pfizer 2,461 deaths after AstraZeneca Scotland is 1/12th UK population. 

A quick estimate puts the entire U.K. figure around 50,000

Source: Public Health Scotland

https://t.co/e3YEgBxBjg",0,1,2021-06-20 23:33:40
41,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:33:34
42,RT @eatatjoe2: @ProfPCDoherty Interestingly the Canadian approach is now to offer a second dose of Pfizer to those who had an initial AZ ja…,0,2,2021-06-20 23:31:52
43,"@10NewsFirstMelb @anniemaykearney To 23 May 2021, 3.6 million doses of COVID-19 vaccines have been given in Australia. In this period, the TGA has received 
210 reports of deaths following immunisation – 
109 have been reported for the Pfizer vaccine, 
94 for the AstraZeneca vaccine 
and seven where not specified",0,1,2021-06-20 23:30:53
44,"RT @BewareOz: @KateEmerson88 @marxdeane ""If CSL hadn't been privatised I expect we wouldn't be in this position now.""

So did the Govt reje…",0,9,2021-06-20 23:30:49
45,"The most relevant thing I found was this preprint of Pfizer (BNT162b2) and AstraZeneca (ChAdOx1) effectiveness against symptomatic infection by Delta (B.1.617.2).

Caution: Not peer-reviewed yet!

88% Pfizer
60% AstraZeneca

https://t.co/MtJK3qyYRQ",0,0,2021-06-20 23:30:49
46,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:29:21
47,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:28:57
48,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:28:23
49,"Blue &amp; White taxi services, U er, Lyft all running surveillance’s for the Stephen Harper Israel alliance of Canadian terrorism Harper &amp; Associates on Rodney. Toronto Police, Peel Police, China Russia, Pfizer shortage, Moderna, AstraZeneca, Trudeau, Ford, US Intelligence, EU, UK, https://t.co/HSy6xm9VLt",0,0,2021-06-20 23:27:49
50,Pfizer jab deadlier than AstraZeneca across Europe – leaked study https://t.co/4LMDAiPlsf via @YouTube,0,0,2021-06-20 23:26:29
51,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:26:25
52,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:26:19
53,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:26:02
54,I got Pfizer for Father’s Day! Combined with my previous AstraZeneca shot I should be getting my powers by the first week of July. Ready to rock for the summer.,1,0,2021-06-20 23:25:36
55,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:24:55
56,"@VicGovDH To 23 May 2021, 3.6 million doses of COVID-19 vaccines have been given in Australia. In this period, the TGA has received 
210 reports of deaths following immunisation – 
109 have been reported for the Pfizer vaccine, 
94 for the AstraZeneca vaccine 
and seven where not specified",0,0,2021-06-20 23:24:27
57,"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,480,2021-06-20 23:24:11
58,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:23:44
59,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:23:38
60,@14luxor My mum is 84 and her doctor said to her that he had Astrazeneca and he is ok. The problem with this is he won't take responsibility if something happens to her. My mum wants to wait for Pfizer and I think she has a right to have the choice.,0,0,2021-06-20 23:22:01
61,RT @SirBAntMQ: It takes47 days to achieve 1 x million jabs in Australia. USA achieved that figure in ONE DAY! Australia was offered to orde…,0,9,2021-06-20 23:21:20
62,"@Tammi1319831 @MikeConnorsNJ In Canada it’s now recommended to take moderna or Pfizer(the mRNA ones)for shot 2 instead of the AstraZeneca old style vaccines

The only thing I don’t know is if you should still wait 12 weeks between them like you would with 2 AstraZeneca ones.I believe the others are 3&amp;4 wks",1,0,2021-06-20 23:21:18
63,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:20:58
64,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:20:42
65,@ProfPCDoherty Interestingly the Canadian approach is now to offer a second dose of Pfizer to those who had an initial AZ jab. Strange how local media have largely ignored this development. #auspol  https://t.co/iaL0aN80JT,5,2,2021-06-20 23:19:39
66,"RT @ScallywagRay: He went Pfft to #Pfizer and hallelujah to #AstraZeneca, one has to wonder why? 

#auspol https://t.co/KlanbBBEn5",0,26,2021-06-20 23:18:40
67,"@troyhunt I was booked for AstraZeneca in Cbr tomorrow.. that was cancelled and when I called act health, they just said don't call us, we'll call you -  when they actually have the vaccine (pfizer now). https://t.co/7z6G9EhEip",0,0,2021-06-20 23:18:21
68,Why did advice change about who should get AstraZeneca? We answer your COVID vaccine questions @ABCscience https://t.co/wx6GFfOQF8,1,1,2021-06-20 23:17:50
69,"RT @BogochIsaac: In an era where good news is in short supply, this analysis from Public Health England suggests that both Pfizer &amp; AstraZe…",0,1058,2021-06-20 23:17:29
70,RT @SirBAntMQ: It takes47 days to achieve 1 x million jabs in Australia. USA achieved that figure in ONE DAY! Australia was offered to orde…,0,9,2021-06-20 23:17:11
71,"@RWMaloneMD Dear Dr. Malone, what about combining two doses of different vaccines (say AstraZeneca then Pfizer)?",0,0,2021-06-20 23:16:50
72,RT @SirBAntMQ: It takes47 days to achieve 1 x million jabs in Australia. USA achieved that figure in ONE DAY! Australia was offered to orde…,0,9,2021-06-20 23:16:39
73,"https://t.co/D7Fvwet9J4
At LEAST offer #Pfizer to ALL those who've had the less efficacious 1st dose of #AstraZeneca.   #QandA #TheDrum @InsidersABC @abcnews #covidaus @AlboMP @ScottMorrisonMP @GregHuntMP @Mark_Butler_MP",1,0,2021-06-20 23:16:27
74,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:15:45
75,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:15:41
76,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:15:18
77,"RT @febrofirdaus: Oh man, now we rely on Pfizer and AstraZeneca. Glad Indonesia will receive 50 million dose of Pfizer in August. This Delt…",0,14,2021-06-20 23:15:13
78,"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/0SaTewQ1VO",0,0,2021-06-20 23:15:12
79,"Peer-reviewed research from The Lancet
shows that the experimental vaccines reduce your chance of catching COVID-19 by:

Pfizer:              0.8%
Johnson &amp; J: 1.2%
Moderna:        1.2%
AstraZeneca: 1.3%

So, basically NO prevention.

https://t.co/1whgN4qdG4",0,0,2021-06-20 23:14:52
80,"RT @freddie1999: Over 1,000 fully #vaccinated Bangalore 🇮🇳 cops test #COVID19 positive. #Bengaluru #Fauci #BillGates #VaccinesWork 😂 😂 #Ind…",0,7,2021-06-20 23:13:01
81,RT @SirBAntMQ: It takes47 days to achieve 1 x million jabs in Australia. USA achieved that figure in ONE DAY! Australia was offered to orde…,0,9,2021-06-20 23:12:56
82,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:12:42
83,"As it turns out, an experimental and unnecessary MRNA vaccine has other, unintended consequences. https://t.co/Rh7hYIBvQb. #COVID19 #vaccine #Communism #itsallalie #CoronaVaccine #COVIDVaccination #Covaxin #Pfizer #AstraZeneca #CovidVaccine #Moderna #Patent_Free_Vaccine #China",0,1,2021-06-20 23:12:41
84,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:12:31
85,"RT @febrofirdaus: Oh man, now we rely on Pfizer and AstraZeneca. Glad Indonesia will receive 50 million dose of Pfizer in August. This Delt…",0,14,2021-06-20 23:11:44
86,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 23:11:40
87,"Oh man, now we rely on Pfizer and AstraZeneca. Glad Indonesia will receive 50 million dose of Pfizer in August. This Delta variant really worries me. https://t.co/qPhqOlZZsE",46,14,2021-06-20 23:10:40
88,"RT @sunlorrie: Given that CDC says not to mix mRNA vaccines for the 1st &amp; 2nd dose, I wonder what their position would be re mixing AstraZe…",0,9,2021-06-20 23:10:20
89,"RT @james00000001: WHO TO BELIEVE?!
SQott or Canada? 

Morrison, please ask the TGA to approve Pfizer as second dose, ASAP! #auspol #vaccin…",0,32,2021-06-20 23:09:51
90,"RT @sunlorrie: Given that CDC says not to mix mRNA vaccines for the 1st &amp; 2nd dose, I wonder what their position would be re mixing AstraZe…",0,9,2021-06-20 23:06:15
91,RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 23:06:11
92,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:05:35
93,"Investigate allowing 12 weeks between vaccines (&gt; effective) and we could start giving mRNA vax to ALL.
At LEAST offer #Pfizer as a 2nd dose to those who had 1st #AstraZeneca.   #QandA #TheDrum @InsidersABC @abcnews #covidaus @AlboMP @ScottMorrisonMP @GregHuntMP @Mark_Butler_MP",1,0,2021-06-20 23:05:28
94,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 23:03:47
95,"Given that CDC says not to mix mRNA vaccines for the 1st &amp; 2nd dose, I wonder what their position would be re mixing AstraZeneca, a  viral vector vaccine, with Pfizer or Moderna, both mRNA vaccines, for the 2nd dose. Not an issue in US because it didn't use AZ domestically. https://t.co/Qyf2d4bueP",37,9,2021-06-20 23:02:50
96,"RT @BewareOz: @KateEmerson88 @marxdeane ""If CSL hadn't been privatised I expect we wouldn't be in this position now.""

So did the Govt reje…",0,9,2021-06-20 23:02:05
97,"RT @BewareOz: @KateEmerson88 @marxdeane ""If CSL hadn't been privatised I expect we wouldn't be in this position now.""

So did the Govt reje…",0,9,2021-06-20 23:01:58
98,"RT @tonywalker1: Meanwhile in Vancouver. Pfizer as a second jab, if it was available which, of course, it's not due to the parsimony and in…",0,6,2021-06-20 23:01:12
99,RT @Saints_Dragons: This was an absolutely appalling decision by Morrison. They refused Pfizer offer of 40 million doses claiming AstraZene…,0,231,2021-06-20 23:01:05
100,"@lisads975 @RegionofHalton They allow. 

They stopped recommending it on Thursday. 

Take from that what you will, remembering this is basically the same way the AZ debacle started. 

https://t.co/ADWsd1ZZHH",0,0,2021-06-20 23:00:02
101,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:59:37
102,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:58:44
103,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:56:40
104,RT @ShiannonC: 'Pfizer wanted to make an example out of Aus last June abt how 2 properly conduct a vaccine rollout. We could hve had 40m do…,0,39,2021-06-20 22:56:05
105,"Updated report published 17th June 2021

MHRA Yellow Card Reporting up to 9th June 2021
Cumulatively 26 weeks for Pfizer, 22 weeks for Astrazeneca and 9 weeks for Moderna 

https://t.co/hFfjIiCebz",0,0,2021-06-20 22:55:18
106,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:54:48
107,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:54:37
108,@anandcpatelmdms @draditinerurkar @PeterHotez AZ but yellow card reports are worrying for both Pfizer and #AstraZeneca.,0,0,2021-06-20 22:54:18
109,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:54:02
110,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:53:43
111,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:53:38
112,Coronavirus vaccine advice on AstraZeneca has changed again — here's what it means for under-60s https://t.co/YUFbHnfI9J.  &lt;—- I wonder if the age increase is to cover various MP’s who opted for the Pfizer vaccine previously. (makes logical sense to me),0,0,2021-06-20 22:53:03
113,"RT @BiancaMinnie4: 2/ In #qt on Thursday Greg Hunt said the govt commenced ""negotiations with #Pfizer...after the end of June"".  He said go…",0,1,2021-06-20 22:52:22
114,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:52:18
115,"@kelloway_11 @EasternHealthNL I believe for people who got AZ first, they will get a mRNA vaccine (Pfizer or Moderna) for the second shot. Some info here on this link (although it does say you may be offered AZ for the second dose as well - I guess it depends on supply): https://t.co/u1IstrL9OE",1,0,2021-06-20 22:52:09
116,"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-20 22:50:57
117,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:49:20
118,RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 22:48:56
119,"RT @freddie1999: Over 1,000 fully #vaccinated Bangalore 🇮🇳 cops test #COVID19 positive. #Bengaluru #Fauci #BillGates #VaccinesWork 😂 😂 #Ind…",0,7,2021-06-20 22:48:54
120,"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,480,2021-06-20 22:48:38
121,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:48:26
122,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:48:17
123,"@sywtta 1,332 deaths after vacc reported to #MHRA #YellowCard 
#ASTRAZENECA
Reactions 732,790
Deaths 885 (+22)
Blood clot death 71 (+5)
#PFIZER
Reactions 202,036
Deaths 421 (+15)
#MODERNA
Reactions 12042
Deaths 4 
#UNSPECIFIED 
Reactions 2419
Deaths 22
TOTAL REACTIONS: 949,287 As 9/6/21",0,0,2021-06-20 22:47:54
124,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:47:50
125,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:47:45
126,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:46:59
127,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:46:28
128,"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 22:46:02
129,Lady came into work and we were talking about the vaccines. She called the AstraZeneca vaccine the Penney’s vaccine and she called the Pfizer vaccine the Brown Thomas vaccine. Made my day🤣 #COVID #vaccine #Ireland,0,0,2021-06-20 22:44:50
130,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:44:36
131,@ultimatemaniacx Pfizer is the one I have to get. AstraZeneca is for 60+ as those under that age have had reactions to it.,0,0,2021-06-20 22:44:34
132,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:43:13
133,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:43:06
134,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:42:19
135,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:42:15
136,"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 22:41:39
137,RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 22:41:33
138,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:40:59
139,@ProfPCDoherty Why do you do this again and again ? Why don’t you compare the risk of Pfizer to the risk of AstraZeneca. It makes more sense.,5,0,2021-06-20 22:40:48
140,"RT @TimWattsMP: Can you believe this?

The MORRISON GOVERNMENT is chastising THE STATES for ‘under-ordering’ vaccines.

This is same Morris…",0,212,2021-06-20 22:40:37
141,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:38:48
142,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:38:02
143,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:36:35
144,"@RegionofHalton You should probably also be holding Pfizer for those who received #AstraZeneca since, notwithstanding #NACI's recommendations, the limited studies on mixing only considered AZ followed by #Pfizer not #Moderna.",0,0,2021-06-20 22:35:48
145,RT @DrEricDing: 17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely j…,0,117,2021-06-20 22:35:33
146,"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,270,2021-06-20 22:35:19
147,RT @joshburnsmp: Pfizer offered Australia as many vaccines as we needed but instead Scott Morrison and Greg Hunt said no and put all their…,0,337,2021-06-20 22:33:33
